Date,Open,High,Low,Close,Change,Change(%),Ratio(%),Volume,Value(T),Interval_High_Open,Interval_Open_From_LastDay,Interval_Open_From_LastDay(%),Cluster,Cluster_Selected,PCA1,PCA2
993,50.0,50.0,50.0,50.0,3,0.0,0.0,161,707,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
903,50.0,50.0,50.0,50.0,3,0.0,0.0,676,420,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
901,50.0,50.0,50.0,50.0,3,0.0,0.0,273,101,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
897,50.0,50.0,50.0,50.0,3,0.0,0.0,692,434,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
893,50.0,50.0,50.0,50.0,3,0.0,0.0,802,491,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
889,50.0,50.0,50.0,50.0,3,0.0,0.0,566,254,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
881,50.0,50.0,50.0,50.0,3,0.0,0.0,628,361,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
879,50.0,50.0,50.0,50.0,3,0.0,0.0,261,825,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
876,50.0,50.0,50.0,50.0,3,0.0,0.0,27,761,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
873,50.0,50.0,50.0,50.0,3,0.0,0.0,490,68,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
860,50.0,50.0,50.0,50.0,3,0.0,0.0,337,27,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
856,50.0,50.0,50.0,50.0,3,0.0,0.0,508,232,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
852,50.0,50.0,50.0,50.0,3,0.0,0.0,73,605,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
848,50.0,50.0,50.0,50.0,3,0.0,0.0,590,360,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
842,50.0,51.0,50.0,50.0,3,0.0,0.0,110,653,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
922,50.0,51.0,50.0,50.0,3,0.0,0.0,713,449,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
919,50.0,51.0,50.0,50.0,3,0.0,0.0,287,86,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
912,50.0,51.0,50.0,51.0,2,1.0,2.0,343,131,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
899,50.0,50.0,50.0,50.0,3,0.0,0.0,583,347,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
870,50.0,50.0,50.0,50.0,3,0.0,0.0,597,381,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
838,50.0,50.0,50.0,50.0,3,0.0,0.0,112,655,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
817,50.0,51.0,50.0,50.0,3,0.0,0.0,530,286,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
813,50.0,51.0,50.0,50.0,3,0.0,0.0,291,5,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
800,50.0,50.0,50.0,50.0,3,0.0,0.0,670,439,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
797,50.0,50.0,50.0,50.0,3,0.0,0.0,744,407,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
793,50.0,50.0,50.0,50.0,3,0.0,0.0,429,216,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
789,50.0,50.0,50.0,50.0,3,0.0,0.0,587,351,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
781,50.0,50.0,50.0,50.0,3,0.0,0.0,376,39,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
776,50.0,50.0,50.0,50.0,3,0.0,0.0,46,594,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
774,50.0,50.0,50.0,50.0,3,0.0,0.0,76,609,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
770,50.0,50.0,50.0,50.0,3,0.0,0.0,527,237,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
765,50.0,50.0,50.0,50.0,3,0.0,0.0,589,359,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
758,50.0,50.0,50.0,50.0,3,0.0,0.0,661,419,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
755,50.0,50.0,50.0,50.0,3,0.0,0.0,381,154,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
752,50.0,50.0,50.0,50.0,3,0.0,0.0,716,468,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
747,50.0,50.0,50.0,50.0,3,0.0,0.0,408,169,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
833,50.0,50.0,50.0,50.0,3,0.0,0.0,89,639,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
826,50.0,50.0,50.0,50.0,3,0.0,0.0,431,225,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
823,50.0,50.0,50.0,50.0,3,0.0,0.0,115,666,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
821,51.0,51.0,50.0,50.0,1,1.0,1.96,579,331,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
810,51.0,51.0,50.0,51.0,3,0.0,0.0,235,789,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
778,50.0,52.0,50.0,51.0,2,1.0,2.0,800,538,2.0,0.0,0,2,2,0.7365695794805948,2.3845360523275363
728,50.0,51.0,50.0,50.0,3,0.0,0.0,132,669,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
725,52.0,52.0,51.0,51.0,0,1.0,1.92,399,168,-5.551115123125783e-17,0.0,0,2,2,-0.052285531178567685,2.4272908139729825
722,52.0,53.0,51.0,52.0,3,0.0,0.0,719,507,1.0,0.0,0,5,0,-0.8186193581359046,-0.3993706640269576
706,54.0,54.0,52.0,53.0,0,1.0,1.85,407,181,-5.551115123125783e-17,0.0,0,2,2,0.15885125878505868,2.2506852636732297
741,53.0,54.0,53.0,54.0,2,1.0,1.88,469,212,1.0,0.0,0,2,2,0.6359060115799021,2.1753740663919245
645,52.0,53.0,51.0,52.0,3,0.0,0.0,536,301,1.0,0.0,0,5,0,-0.8186193581359046,-0.3993706640269576
638,53.0,53.0,52.0,52.0,0,1.0,1.88,603,353,-5.551115123125783e-17,0.0,0,2,2,0.06892056521199663,2.325472265421748
635,53.0,54.0,52.0,53.0,3,0.0,0.0,369,158,1.0,0.0,0,5,0,-0.6835534872725444,-0.46709260490406407
631,54.0,54.0,52.0,53.0,0,1.0,1.85,236,809,-5.551115123125783e-17,0.0,0,2,2,0.15885125878505868,2.2506852636732297
627,53.0,55.0,53.0,54.0,2,1.0,1.88,104,671,2.0,0.0,0,2,2,1.100187868652288,2.0790804066738335
606,51.0,51.0,50.0,50.0,1,1.0,1.96,180,727,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
602,51.0,51.0,50.0,51.0,3,0.0,0.0,421,196,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
592,51.0,51.0,50.0,51.0,3,0.0,0.0,371,147,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
675,50.0,51.0,50.0,51.0,2,1.0,2.0,90,642,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
670,51.0,51.0,50.0,50.0,1,1.0,1.96,301,95,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
653,52.0,52.0,51.0,52.0,3,0.0,0.0,92,628,-5.551115123125783e-17,0.0,0,0,0,-1.2829012152082904,-0.30307700430886636
619,53.0,53.0,52.0,52.0,0,1.0,1.88,513,287,-5.551115123125783e-17,0.0,0,2,2,0.06892056521199663,2.325472265421748
557,55.0,55.0,52.0,54.0,0,1.0,1.81,507,239,-5.551115123125783e-17,0.0,0,2,2,0.24531700873992163,2.1673741100061794
552,55.0,56.0,54.0,55.0,3,0.0,0.0,127,697,1.0,0.0,0,5,0,-0.41342174554582356,-0.602536486658277
540,56.0,57.0,55.0,56.0,3,0.0,0.0,183,772,1.0,0.0,0,5,0,-0.27835587468246314,-0.6702584275353834
531,52.0,54.0,52.0,52.0,3,0.0,0.0,334,32,2.0,0.0,0,5,0,-0.31959715462781757,-0.5141717186292326
517,50.0,51.0,50.0,51.0,2,1.0,2.0,145,704,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
586,51.0,51.0,50.0,50.0,1,1.0,1.96,666,433,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
579,51.0,51.0,50.0,51.0,3,0.0,0.0,718,476,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
577,50.0,51.0,50.0,51.0,2,1.0,2.0,252,818,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
574,50.0,51.0,50.0,50.0,3,0.0,0.0,211,773,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
570,50.0,50.0,50.0,50.0,3,0.0,0.0,785,485,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
536,51.0,51.0,50.0,50.0,1,1.0,1.96,370,149,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
491,50.0,51.0,50.0,51.0,2,1.0,2.0,256,83,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
488,50.0,51.0,50.0,50.0,3,0.0,0.0,418,174,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
482,50.0,51.0,50.0,50.0,3,0.0,0.0,206,765,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
476,50.0,51.0,50.0,50.0,3,0.0,0.0,84,625,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
473,51.0,51.0,50.0,50.0,1,1.0,1.96,405,166,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
471,50.0,51.0,50.0,51.0,2,1.0,2.0,339,126,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
468,51.0,51.0,50.0,50.0,1,1.0,1.96,326,117,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
457,50.0,51.0,50.0,51.0,2,1.0,2.0,648,386,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
452,51.0,51.0,50.0,50.0,1,1.0,1.96,331,120,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
449,51.0,51.0,50.0,51.0,3,0.0,0.0,410,176,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
512,51.0,52.0,50.0,51.0,3,0.0,0.0,119,688,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
510,52.0,52.0,50.0,51.0,0,1.0,1.92,86,631,-5.551115123125783e-17,0.0,0,2,2,-0.08702587761426914,2.445798208857166
508,51.0,52.0,50.0,52.0,2,1.0,1.96,695,438,1.0,0.0,0,2,2,0.3587534723630719,2.397518558378577
465,52.0,53.0,51.0,51.0,0,1.0,1.92,328,129,1.0,0.0,0,2,2,0.411996325893818,2.330997154254891
413,53.0,54.0,52.0,52.0,0,1.0,1.88,817,552,1.0,0.0,0,2,2,0.5332024222843823,2.2291786057036567
409,53.0,54.0,52.0,53.0,3,0.0,0.0,556,325,1.0,0.0,0,5,0,-0.6835534872725444,-0.46709260490406407
396,52.0,54.0,52.0,52.0,3,0.0,0.0,573,341,2.0,0.0,0,5,0,-0.31959715462781757,-0.5141717186292326
384,52.0,54.0,52.0,52.0,3,0.0,0.0,758,511,2.0,0.0,0,5,0,-0.31959715462781757,-0.5141717186292326
437,53.0,53.0,51.0,52.0,0,1.0,1.88,546,315,-5.551115123125783e-17,0.0,0,2,2,0.03418021877629529,2.3439796603059317
433,52.0,54.0,51.0,53.0,2,1.0,1.92,317,24,2.0,0.0,0,2,2,0.9442414258260219,2.1994063501092516
399,53.0,53.0,52.0,52.0,0,1.0,1.88,60,599,-5.551115123125783e-17,0.0,0,2,2,0.06892056521199663,2.325472265421748
370,54.0,56.0,52.0,53.0,0,1.0,1.85,549,259,2.0,0.0,0,2,2,1.0874149729298301,2.0580979442370473
68,52.0,52.0,50.0,51.0,0,1.0,1.92,652,413,-5.551115123125783e-17,0.0,0,2,2,-0.08702587761426914,2.445798208857166
62,51.0,52.0,51.0,52.0,2,1.0,1.96,253,827,1.0,0.0,0,2,2,0.3934938187987734,2.379011163494393
51,51.0,51.0,50.0,51.0,3,0.0,0.0,138,690,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
47,51.0,51.0,50.0,51.0,3,0.0,0.0,502,229,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
22,52.0,52.0,50.0,51.0,0,1.0,1.92,111,661,-5.551115123125783e-17,0.0,0,2,2,-0.08702587761426914,2.445798208857166
18,52.0,52.0,51.0,52.0,3,0.0,0.0,664,432,-5.551115123125783e-17,0.0,0,0,0,-1.2829012152082904,-0.30307700430886636
13,52.0,52.0,51.0,52.0,3,0.0,0.0,142,699,-5.551115123125783e-17,0.0,0,0,0,-1.2829012152082904,-0.30307700430886636
5,53.0,53.0,51.0,52.0,0,1.0,1.88,475,211,-5.551115123125783e-17,0.0,0,2,2,0.03418021877629529,2.3439796603059317
2,52.0,53.0,51.0,53.0,2,1.0,1.92,423,213,1.0,0.0,0,2,2,0.4799595687536362,2.295700009827343
29,51.0,52.0,50.0,51.0,3,0.0,0.0,255,826,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
326,51.0,51.0,50.0,50.0,1,1.0,1.96,314,113,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
323,51.0,51.0,50.0,51.0,3,0.0,0.0,212,783,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
305,51.0,51.0,50.0,51.0,3,0.0,0.0,760,499,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
301,50.0,51.0,50.0,51.0,2,1.0,2.0,598,382,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
296,50.0,52.0,50.0,50.0,3,0.0,0.0,554,309,2.0,0.0,0,5,0,-0.5897288963545382,-0.3787278368750197
290,51.0,51.0,50.0,51.0,3,0.0,0.0,196,753,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
363,50.0,51.0,50.0,51.0,2,1.0,2.0,78,611,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
359,50.0,51.0,50.0,50.0,3,0.0,0.0,671,442,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
354,51.0,51.0,50.0,51.0,3,0.0,0.0,512,235,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
348,50.0,51.0,50.0,51.0,2,1.0,2.0,191,743,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
253,51.0,51.0,50.0,51.0,3,0.0,0.0,114,665,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
248,50.0,51.0,50.0,51.0,2,1.0,2.0,466,195,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
241,50.0,51.0,50.0,50.0,3,0.0,0.0,409,170,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
237,51.0,52.0,50.0,50.0,1,1.0,1.96,154,686,1.0,0.0,0,2,2,0.29079022950325356,2.432815702806125
234,50.0,51.0,50.0,51.0,2,1.0,2.0,765,523,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
218,52.0,52.0,51.0,52.0,3,0.0,0.0,33,799,-5.551115123125783e-17,0.0,0,0,0,-1.2829012152082904,-0.30307700430886636
214,51.0,52.0,50.0,52.0,2,1.0,1.96,659,417,1.0,0.0,0,2,2,0.3587534723630719,2.397518558378577
208,51.0,52.0,50.0,52.0,2,1.0,1.96,279,140,1.0,0.0,0,2,2,0.3587534723630719,2.397518558378577
203,51.0,52.0,50.0,51.0,3,0.0,0.0,669,441,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
192,51.0,52.0,50.0,51.0,3,0.0,0.0,715,477,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
275,52.0,52.0,50.0,51.0,0,1.0,1.92,532,294,-5.551115123125783e-17,0.0,0,2,2,-0.08702587761426914,2.445798208857166
271,52.0,53.0,51.0,52.0,3,0.0,0.0,85,640,1.0,0.0,0,5,0,-0.8186193581359046,-0.3993706640269576
261,53.0,54.0,52.0,52.0,0,1.0,1.88,185,746,1.0,0.0,0,2,2,0.5332024222843823,2.2291786057036567
188,52.0,53.0,52.0,52.0,3,0.0,0.0,767,537,1.0,0.0,0,5,0,-0.7838790117002031,-0.41787805891114144
164,53.0,53.0,52.0,52.0,0,1.0,1.88,690,443,-5.551115123125783e-17,0.0,0,2,2,0.06892056521199663,2.325472265421748
152,51.0,52.0,51.0,51.0,3,0.0,0.0,521,311,1.0,0.0,0,5,0,-0.9189448825635634,-0.35015611803403496
148,51.0,52.0,51.0,51.0,3,0.0,0.0,281,142,1.0,0.0,0,5,0,-0.9189448825635634,-0.35015611803403496
146,51.0,52.0,51.0,51.0,3,0.0,0.0,667,440,1.0,0.0,0,5,0,-0.9189448825635634,-0.35015611803403496
143,52.0,52.0,50.0,51.0,0,1.0,1.92,769,536,-5.551115123125783e-17,0.0,0,2,2,-0.08702587761426914,2.445798208857166
138,51.0,52.0,51.0,52.0,2,1.0,1.96,766,529,1.0,0.0,0,2,2,0.3934938187987734,2.379011163494393
124,52.0,52.0,50.0,52.0,3,0.0,0.0,524,324,-5.551115123125783e-17,0.0,0,0,0,-1.3176415616439918,-0.2845696094246825
119,51.0,52.0,50.0,51.0,3,0.0,0.0,523,323,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
104,51.0,52.0,51.0,52.0,2,1.0,1.96,420,187,1.0,0.0,0,2,2,0.3934938187987734,2.379011163494393
100,51.0,51.0,50.0,51.0,3,0.0,0.0,144,700,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
97,50.0,51.0,50.0,51.0,2,1.0,2.0,8,565,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
184,51.0,51.0,50.0,50.0,1,1.0,1.96,227,790,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
170,51.0,51.0,50.0,51.0,3,0.0,0.0,592,367,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
128,51.0,51.0,50.0,50.0,1,1.0,1.96,427,215,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
991,51.0,51.0,50.0,51.0,3,0.0,0.0,663,426,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
986,51.0,51.0,50.0,51.0,3,0.0,0.0,118,682,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
982,52.0,52.0,51.0,51.0,0,1.0,1.92,657,416,-5.551115123125783e-17,0.0,0,2,2,-0.052285531178567685,2.4272908139729825
977,51.0,52.0,50.0,52.0,2,1.0,1.96,610,354,1.0,0.0,0,2,2,0.3587534723630719,2.397518558378577
958,51.0,52.0,50.0,51.0,3,0.0,0.0,761,506,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
953,51.0,52.0,50.0,51.0,3,0.0,0.0,209,776,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
949,52.0,52.0,50.0,51.0,0,1.0,1.92,40,590,-5.551115123125783e-17,0.0,0,2,2,-0.08702587761426914,2.445798208857166
940,52.0,52.0,51.0,52.0,3,0.0,0.0,88,633,-5.551115123125783e-17,0.0,0,0,0,-1.2829012152082904,-0.30307700430886636
937,51.0,52.0,51.0,52.0,2,1.0,1.96,302,109,1.0,0.0,0,2,2,0.3934938187987734,2.379011163494393
934,51.0,52.0,50.0,51.0,3,0.0,0.0,193,754,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
931,51.0,52.0,51.0,51.0,3,0.0,0.0,120,689,1.0,0.0,0,5,0,-0.9189448825635634,-0.35015611803403496
928,51.0,52.0,50.0,51.0,3,0.0,0.0,38,589,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
1010,52.0,52.0,50.0,51.0,0,1.0,1.92,239,807,-5.551115123125783e-17,0.0,0,2,2,-0.08702587761426914,2.445798208857166
1005,51.0,52.0,50.0,52.0,2,1.0,1.96,313,112,1.0,0.0,0,2,2,0.3587534723630719,2.397518558378577
1000,51.0,52.0,50.0,51.0,3,0.0,0.0,712,456,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
997,51.0,52.0,50.0,51.0,3,0.0,0.0,170,732,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
896,53.0,54.0,52.0,53.0,3,0.0,0.0,315,125,1.0,0.0,0,5,0,-0.6835534872725444,-0.46709260490406407
892,53.0,54.0,52.0,53.0,3,0.0,0.0,382,163,1.0,0.0,0,5,0,-0.6835534872725444,-0.46709260490406407
878,52.0,53.0,51.0,51.0,0,1.0,1.92,464,200,1.0,0.0,0,2,2,0.411996325893818,2.330997154254891
859,51.0,52.0,51.0,51.0,3,0.0,0.0,591,372,1.0,0.0,0,5,0,-0.9189448825635634,-0.35015611803403496
855,51.0,52.0,50.0,51.0,3,0.0,0.0,638,375,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
841,50.0,51.0,50.0,51.0,2,1.0,2.0,750,475,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
921,50.0,51.0,50.0,50.0,3,0.0,0.0,172,729,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
918,50.0,50.0,50.0,50.0,3,0.0,0.0,345,132,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
915,50.0,51.0,50.0,50.0,3,0.0,0.0,47,601,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
908,50.0,51.0,50.0,50.0,3,0.0,0.0,406,167,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
898,50.0,51.0,50.0,50.0,3,0.0,0.0,148,703,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
869,50.0,51.0,50.0,50.0,3,0.0,0.0,770,531,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
837,50.0,51.0,50.0,50.0,3,0.0,0.0,497,223,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
816,50.0,51.0,50.0,50.0,3,0.0,0.0,447,184,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
805,50.0,51.0,50.0,50.0,3,0.0,0.0,563,314,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
799,50.0,51.0,50.0,50.0,3,0.0,0.0,182,733,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
792,51.0,52.0,50.0,51.0,3,0.0,0.0,349,138,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
783,51.0,52.0,50.0,51.0,3,0.0,0.0,218,784,1.0,0.0,0,5,0,-0.9536852289992649,-0.3316487231498511
773,55.0,56.0,54.0,55.0,3,0.0,0.0,568,346,1.0,0.0,0,5,0,-0.41342174554582356,-0.602536486658277
769,56.0,57.0,55.0,55.0,0,1.0,1.7800000000000002,752,526,1.0,0.0,0,2,2,0.9037505986924737,1.940771263887018
757,56.0,57.0,56.0,56.0,3,0.0,0.0,707,478,1.0,0.0,0,5,0,-0.24361552824676183,-0.6887658224195673
754,57.0,59.0,56.0,56.0,0,1.0,1.75,679,458,2.0,0.0,0,4,2,1.4927034957736225,1.7511832075362246
751,57.0,58.0,55.0,57.0,3,0.0,0.0,612,378,1.0,0.0,0,5,0,-0.17803035025480426,-0.7194729735283061
825,58.0,58.0,57.0,58.0,3,0.0,0.0,241,87,-5.551115123125783e-17,0.0,0,0,0,-0.4725059900281281,-0.7094086495715053
820,58.0,59.0,57.0,58.0,3,0.0,0.0,493,296,1.0,0.0,0,5,0,-0.008224132955742475,-0.8057023092895964
809,59.0,60.0,58.0,58.0,0,1.0,1.69,113,725,1.0,0.0,0,2,2,1.2777637187187636,1.6608880739889111
711,60.0,61.0,59.0,59.0,0,1.0,1.6600000000000001,174,791,1.0,0.0,0,2,4,1.402434758727527,1.567593677356209
708,59.0,61.0,59.0,60.0,2,1.0,1.69,368,182,2.0,0.0,0,4,4,1.8447491650866692,1.510789874959088
705,60.0,60.0,59.0,59.0,0,1.0,1.6600000000000001,424,281,-5.551115123125783e-17,0.0,0,2,4,0.9381529016551415,1.6638873370743001
694,60.0,60.0,59.0,59.0,0,1.0,1.6600000000000001,358,177,-5.551115123125783e-17,0.0,0,2,4,0.9381529016551415,1.6638873370743001
691,60.0,62.0,59.0,60.0,3,0.0,0.0,727,525,2.0,0.0,0,5,3,0.726189465843364,-1.0374398507619007
688,59.0,61.0,59.0,61.0,2,2.0,3.38,190,804,2.0,0.0,0,6,5,3.0636343887576336,4.0098050546871535
685,60.0,61.0,59.0,59.0,0,1.0,1.6600000000000001,286,133,1.0,0.0,0,2,4,1.402434758727527,1.567593677356209
743,60.0,61.0,60.0,60.0,3,0.0,0.0,327,161,1.0,0.0,0,5,3,0.2966479552066797,-0.9596535859279932
740,61.0,63.0,59.0,60.0,0,1.0,1.63,500,252,2.0,0.0,0,4,4,1.9566473093729748,1.3965130158895993
738,61.0,62.0,60.0,61.0,3,0.0,0.0,531,336,1.0,0.0,0,3,3,0.39697347963433866,-1.008868131920916
735,62.0,63.0,60.0,61.0,0,1.0,1.6100000000000003,812,618,1.0,0.0,0,8,4,1.6205014359275516,1.4080364308935203
656,64.0,65.0,61.0,62.0,0,2.0,3.12,782,578,1.0,0.0,0,6,5,2.944445826902135,3.671977533645531
639,63.0,65.0,62.0,62.0,0,1.0,1.58,649,464,2.0,0.0,0,4,4,2.2441946794444023,1.199940979658543
634,64.0,64.0,63.0,63.0,0,1.0,1.56,169,805,-5.551115123125783e-17,0.0,0,8,4,1.443766948926593,1.307758054380555
630,64.0,65.0,62.0,64.0,3,0.0,0.0,394,218,1.0,0.0,0,3,3,0.7674307457887184,-1.1935265596680518
615,62.0,64.0,62.0,62.0,3,0.0,0.0,383,205,2.0,0.0,0,3,3,1.0310615540057861,-1.1913911274002975
613,62.0,63.0,61.0,62.0,3,0.0,0.0,41,675,1.0,0.0,0,3,3,0.532039350497699,-1.0765900727980227
611,62.0,64.0,61.0,62.0,3,0.0,0.0,82,714,2.0,0.0,0,3,3,0.9963212075700847,-1.1728837325161137
596,63.0,64.0,63.0,63.0,3,0.0,0.0,355,185,1.0,0.0,0,3,3,0.701845567796761,-1.1628194085593129
674,64.0,65.0,63.0,63.0,0,1.0,1.56,374,203,1.0,0.0,0,8,4,1.9080488059989786,1.2114643946624637
